scenario,architecture,nominal_reviewers,effective_reviewers,mean_reviewer_utilization,p95_reviewer_utilization,mean_p95_review_wait_minutes,p95_review_wait_minutes,mean_reviews_completed_after_day,capacity_guardrails_passed,current_nominal_reviewers,recommended_nominal_reviewers,is_recommended,capacity_status
model_migration,specialist_mesh,12,12,0.11165804398148148,0.11929023437499997,0.0,0.0,3.1666666666666665,True,1,3,False,ready
model_migration,manager_mesh,1,1,1.673733333333333,1.7494911458333333,315.0067999999999,349.4929749999998,50.0,False,2,3,False,ready
model_migration,manager_mesh,2,2,0.8368666666666665,0.8747455729166667,20.194191666666665,28.51191249999999,4.5,False,2,3,False,ready
model_migration,manager_mesh,3,3,0.5579111111111111,0.5831637152777778,3.5221416666666614,5.390662499999973,3.6666666666666665,True,2,3,True,ready
model_migration,manager_mesh,4,4,0.41843333333333327,0.43737278645833333,0.3062499999999983,0.9181374999999908,3.6666666666666665,True,2,3,False,ready
model_migration,manager_mesh,5,5,0.3347466666666666,0.3498982291666667,0.0,0.0,3.6666666666666665,True,2,3,False,ready
model_migration,manager_mesh,6,6,0.27895555555555557,0.2915818576388889,0.0,0.0,3.6666666666666665,True,2,3,False,ready
model_migration,manager_mesh,7,7,0.2391047619047619,0.24992730654761908,0.0,0.0,3.6666666666666665,True,2,3,False,ready
model_migration,manager_mesh,8,8,0.20921666666666663,0.21868639322916666,0.0,0.0,3.6666666666666665,True,2,3,False,ready
model_migration,manager_mesh,9,9,0.18597037037037034,0.1943879050925926,0.0,0.0,3.6666666666666665,True,2,3,False,ready
model_migration,manager_mesh,10,10,0.1673733333333333,0.17494911458333334,0.0,0.0,3.6666666666666665,True,2,3,False,ready
model_migration,manager_mesh,11,11,0.1521575757575757,0.15904464962121212,0.0,0.0,3.6666666666666665,True,2,3,False,ready
model_migration,manager_mesh,12,12,0.13947777777777778,0.14579092881944444,0.0,0.0,3.6666666666666665,True,2,3,False,ready
model_migration,tiered_hybrid,1,1,1.5449802083333335,1.614911979166667,258.3489166666667,290.29073749999986,44.5,False,2,3,False,ready
model_migration,tiered_hybrid,2,2,0.7724901041666667,0.8074559895833335,15.800008333333318,21.52981249999997,4.0,False,2,3,False,ready
model_migration,tiered_hybrid,3,3,0.5149934027777777,0.5383039930555557,3.5688499999999976,5.300174999999983,3.5,True,2,3,True,ready
model_migration,tiered_hybrid,4,4,0.3862450520833334,0.40372799479166677,0.3691083333333332,1.1639375000000063,3.5,True,2,3,False,ready
model_migration,tiered_hybrid,5,5,0.30899604166666667,0.32298239583333344,0.0,0.0,3.5,True,2,3,False,ready
model_migration,tiered_hybrid,6,6,0.25749670138888886,0.2691519965277778,0.0,0.0,3.5,True,2,3,False,ready
model_migration,tiered_hybrid,7,7,0.22071145833333336,0.23070171130952388,0.0,0.0,3.5,True,2,3,False,ready
model_migration,tiered_hybrid,8,8,0.1931225260416667,0.20186399739583338,0.0,0.0,3.5,True,2,3,False,ready
model_migration,tiered_hybrid,9,9,0.1716644675925926,0.1794346643518519,0.0,0.0,3.5,True,2,3,False,ready
model_migration,tiered_hybrid,10,10,0.15449802083333333,0.16149119791666672,0.0,0.0,3.5,True,2,3,False,ready
model_migration,tiered_hybrid,11,11,0.14045274621212123,0.14681017992424245,0.0,0.0,3.5,True,2,3,False,ready
model_migration,tiered_hybrid,12,12,0.12874835069444443,0.1345759982638889,0.0,0.0,3.5,True,2,3,False,ready
model_migration,governed_hybrid,1,1,1.5449802083333335,1.614911979166667,258.34377500000005,290.31052499999987,44.5,False,2,3,False,ready
model_migration,governed_hybrid,2,2,0.7724901041666667,0.8074559895833335,15.833691666666647,21.607012499999968,4.0,False,2,3,False,ready
model_migration,governed_hybrid,3,3,0.5149934027777777,0.5383039930555557,3.4900000000000073,4.973375000000029,3.5,True,2,3,True,ready
model_migration,governed_hybrid,4,4,0.3862450520833334,0.40372799479166677,0.3718916666666603,1.087862499999987,3.5,True,2,3,False,ready
model_migration,governed_hybrid,5,5,0.30899604166666667,0.32298239583333344,0.0,0.0,3.5,True,2,3,False,ready
model_migration,governed_hybrid,6,6,0.25749670138888886,0.2691519965277778,0.0,0.0,3.5,True,2,3,False,ready
model_migration,governed_hybrid,7,7,0.22071145833333336,0.23070171130952388,0.0,0.0,3.5,True,2,3,False,ready
model_migration,governed_hybrid,8,8,0.1931225260416667,0.20186399739583338,0.0,0.0,3.5,True,2,3,False,ready
model_migration,governed_hybrid,9,9,0.1716644675925926,0.1794346643518519,0.0,0.0,3.5,True,2,3,False,ready
model_migration,governed_hybrid,10,10,0.15449802083333333,0.16149119791666672,0.0,0.0,3.5,True,2,3,False,ready
model_migration,governed_hybrid,11,11,0.14045274621212123,0.14681017992424245,0.0,0.0,3.5,True,2,3,False,ready
model_migration,governed_hybrid,12,12,0.12874835069444443,0.1345759982638889,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,solo_generalist,1,1,1.3398965277777777,1.4314828124999996,175.49511666666663,201.93612499999983,25.5,False,1,3,False,ready
tool_outage,solo_generalist,2,2,0.6699482638888888,0.7157414062499998,11.019649999999965,16.121062499999944,3.1666666666666665,False,1,3,False,ready
tool_outage,solo_generalist,3,3,0.4466321759259259,0.4771609374999999,2.420200000000002,4.117912500000013,3.1666666666666665,True,1,3,True,ready
tool_outage,solo_generalist,4,4,0.3349741319444444,0.3578707031249999,0.05238333333333375,0.20797500000000435,3.1666666666666665,True,1,3,False,ready
tool_outage,solo_generalist,5,5,0.26797930555555555,0.2862965624999999,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,solo_generalist,6,6,0.22331608796296296,0.23858046874999994,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,solo_generalist,7,7,0.19141378968253966,0.2044975446428571,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,solo_generalist,8,8,0.1674870659722222,0.17893535156249996,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,solo_generalist,9,9,0.1488773919753086,0.1590536458333333,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,solo_generalist,10,10,0.13398965277777777,0.14314828124999995,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,solo_generalist,11,11,0.12180877525252524,0.1301348011363636,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,solo_generalist,12,12,0.11165804398148148,0.11929023437499997,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,specialist_mesh,1,1,1.3398965277777777,1.4314828124999996,175.44034999999997,202.43909999999983,25.833333333333332,False,1,3,False,ready
tool_outage,specialist_mesh,2,2,0.6699482638888888,0.7157414062499998,10.840666666666662,16.328749999999957,3.1666666666666665,False,1,3,False,ready
tool_outage,specialist_mesh,3,3,0.4466321759259259,0.4771609374999999,2.3563916666666773,4.141124999999999,3.1666666666666665,True,1,3,True,ready
tool_outage,specialist_mesh,4,4,0.3349741319444444,0.3578707031249999,0.23981666666666399,0.8079249999999929,3.1666666666666665,True,1,3,False,ready
tool_outage,specialist_mesh,5,5,0.26797930555555555,0.2862965624999999,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,specialist_mesh,6,6,0.22331608796296296,0.23858046874999994,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,specialist_mesh,7,7,0.19141378968253966,0.2044975446428571,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,specialist_mesh,8,8,0.1674870659722222,0.17893535156249996,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,specialist_mesh,9,9,0.1488773919753086,0.1590536458333333,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,specialist_mesh,10,10,0.13398965277777777,0.14314828124999995,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,specialist_mesh,11,11,0.12180877525252524,0.1301348011363636,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,specialist_mesh,12,12,0.11165804398148148,0.11929023437499997,0.0,0.0,3.1666666666666665,True,1,3,False,ready
tool_outage,manager_mesh,1,1,1.673733333333333,1.7494911458333333,315.01056666666653,349.4781624999997,50.0,False,2,3,False,ready
tool_outage,manager_mesh,2,2,0.8368666666666665,0.8747455729166667,20.139850000000006,28.34547499999999,4.666666666666667,False,2,3,False,ready
tool_outage,manager_mesh,3,3,0.5579111111111111,0.5831637152777778,3.429733333333333,5.130475000000001,3.8333333333333335,True,2,3,True,ready
tool_outage,manager_mesh,4,4,0.41843333333333327,0.43737278645833333,0.16684166666666586,0.584624999999993,3.8333333333333335,True,2,3,False,ready
tool_outage,manager_mesh,5,5,0.3347466666666666,0.3498982291666667,0.0,0.0,3.8333333333333335,True,2,3,False,ready
tool_outage,manager_mesh,6,6,0.27895555555555557,0.2915818576388889,0.0,0.0,3.8333333333333335,True,2,3,False,ready
tool_outage,manager_mesh,7,7,0.2391047619047619,0.24992730654761908,0.0,0.0,3.8333333333333335,True,2,3,False,ready
tool_outage,manager_mesh,8,8,0.20921666666666663,0.21868639322916666,0.0,0.0,3.8333333333333335,True,2,3,False,ready
tool_outage,manager_mesh,9,9,0.18597037037037034,0.1943879050925926,0.0,0.0,3.8333333333333335,True,2,3,False,ready
tool_outage,manager_mesh,10,10,0.1673733333333333,0.17494911458333334,0.0,0.0,3.8333333333333335,True,2,3,False,ready
tool_outage,manager_mesh,11,11,0.1521575757575757,0.15904464962121212,0.0,0.0,3.8333333333333335,True,2,3,False,ready
tool_outage,manager_mesh,12,12,0.13947777777777778,0.14579092881944444,0.0,0.0,3.8333333333333335,True,2,3,False,ready
tool_outage,tiered_hybrid,1,1,1.5449802083333335,1.614911979166667,258.34520000000003,290.30429999999984,44.5,False,2,3,False,ready
tool_outage,tiered_hybrid,2,2,0.7724901041666667,0.8074559895833335,15.823949999999988,21.584599999999956,4.0,False,2,3,False,ready
tool_outage,tiered_hybrid,3,3,0.5149934027777777,0.5383039930555557,3.51389166666666,5.076562499999994,3.5,True,2,3,True,ready
tool_outage,tiered_hybrid,4,4,0.3862450520833334,0.40372799479166677,0.36524999999999247,1.101574999999986,3.5,True,2,3,False,ready
tool_outage,tiered_hybrid,5,5,0.30899604166666667,0.32298239583333344,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,tiered_hybrid,6,6,0.25749670138888886,0.2691519965277778,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,tiered_hybrid,7,7,0.22071145833333336,0.23070171130952388,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,tiered_hybrid,8,8,0.1931225260416667,0.20186399739583338,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,tiered_hybrid,9,9,0.1716644675925926,0.1794346643518519,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,tiered_hybrid,10,10,0.15449802083333333,0.16149119791666672,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,tiered_hybrid,11,11,0.14045274621212123,0.14681017992424245,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,tiered_hybrid,12,12,0.12874835069444443,0.1345759982638889,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,governed_hybrid,1,1,1.5449802083333335,1.614911979166667,258.3396416666667,290.32352499999985,44.5,False,2,3,False,ready
tool_outage,governed_hybrid,2,2,0.7724901041666667,0.8074559895833335,15.84452499999999,21.647712499999987,4.0,False,2,3,False,ready
tool_outage,governed_hybrid,3,3,0.5149934027777777,0.5383039930555557,3.439791666666647,4.790337499999984,3.5,True,2,3,True,ready
tool_outage,governed_hybrid,4,4,0.3862450520833334,0.40372799479166677,0.4143333333333197,1.0981999999999874,3.5,True,2,3,False,ready
tool_outage,governed_hybrid,5,5,0.30899604166666667,0.32298239583333344,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,governed_hybrid,6,6,0.25749670138888886,0.2691519965277778,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,governed_hybrid,7,7,0.22071145833333336,0.23070171130952388,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,governed_hybrid,8,8,0.1931225260416667,0.20186399739583338,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,governed_hybrid,9,9,0.1716644675925926,0.1794346643518519,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,governed_hybrid,10,10,0.15449802083333333,0.16149119791666672,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,governed_hybrid,11,11,0.14045274621212123,0.14681017992424245,0.0,0.0,3.5,True,2,3,False,ready
tool_outage,governed_hybrid,12,12,0.12874835069444443,0.1345759982638889,0.0,0.0,3.5,True,2,3,False,ready
reviewer_shortage,solo_generalist,1,1,1.8088552083333331,1.9324979166666671,375.2302333333332,417.92525,40.666666666666664,False,1,7,False,ready
reviewer_shortage,solo_generalist,2,1,1.8088552083333331,1.9324979166666671,375.2302333333332,417.92525,40.666666666666664,False,1,7,False,ready
reviewer_shortage,solo_generalist,3,2,0.9044276041666666,0.9662489583333336,34.4389,47.15574999999991,5.666666666666667,False,1,7,False,ready
reviewer_shortage,solo_generalist,4,2,0.9044276041666666,0.9662489583333336,34.4389,47.15574999999991,5.666666666666667,False,1,7,False,ready
reviewer_shortage,solo_generalist,5,2,0.9044276041666666,0.9662489583333336,34.4389,47.15574999999991,5.666666666666667,False,1,7,False,ready
reviewer_shortage,solo_generalist,6,3,0.6029517361111111,0.6441659722222224,7.3225750000000005,11.675524999999988,3.3333333333333335,False,1,7,False,ready
reviewer_shortage,solo_generalist,7,4,0.4522138020833333,0.4831244791666668,1.9324250000000058,3.698175000000009,3.3333333333333335,True,1,7,True,ready
reviewer_shortage,solo_generalist,8,4,0.4522138020833333,0.4831244791666668,1.9324250000000058,3.698175000000009,3.3333333333333335,True,1,7,False,ready
reviewer_shortage,solo_generalist,9,4,0.4522138020833333,0.4831244791666668,1.9324250000000058,3.698175000000009,3.3333333333333335,True,1,7,False,ready
reviewer_shortage,solo_generalist,10,5,0.3617710416666667,0.3864995833333334,0.2000833333333334,0.6066249999999974,3.3333333333333335,True,1,7,False,ready
reviewer_shortage,solo_generalist,11,6,0.30147586805555554,0.3220829861111112,0.0,0.0,3.3333333333333335,True,1,7,False,ready
reviewer_shortage,solo_generalist,12,6,0.30147586805555554,0.3220829861111112,0.0,0.0,3.3333333333333335,True,1,7,False,ready
reviewer_shortage,specialist_mesh,1,1,1.8088552083333331,1.9324979166666671,375.26290833333337,417.77305,40.666666666666664,False,1,7,False,ready
reviewer_shortage,specialist_mesh,2,1,1.8088552083333331,1.9324979166666671,375.26290833333337,417.77305,40.666666666666664,False,1,7,False,ready
reviewer_shortage,specialist_mesh,3,2,0.9044276041666666,0.9662489583333336,34.84067499999997,47.62464999999992,5.833333333333333,False,1,7,False,ready
reviewer_shortage,specialist_mesh,4,2,0.9044276041666666,0.9662489583333336,34.84067499999997,47.62464999999992,5.833333333333333,False,1,7,False,ready
reviewer_shortage,specialist_mesh,5,2,0.9044276041666666,0.9662489583333336,34.84067499999997,47.62464999999992,5.833333333333333,False,1,7,False,ready
reviewer_shortage,specialist_mesh,6,3,0.6029517361111111,0.6441659722222224,7.2843916666666635,11.45657499999999,3.5,False,1,7,False,ready
reviewer_shortage,specialist_mesh,7,4,0.4522138020833333,0.4831244791666668,2.188491666666667,4.279650000000014,3.5,True,1,7,True,ready
reviewer_shortage,specialist_mesh,8,4,0.4522138020833333,0.4831244791666668,2.188491666666667,4.279650000000014,3.5,True,1,7,False,ready
reviewer_shortage,specialist_mesh,9,4,0.4522138020833333,0.4831244791666668,2.188491666666667,4.279650000000014,3.5,True,1,7,False,ready
reviewer_shortage,specialist_mesh,10,5,0.3617710416666667,0.3864995833333334,0.26983333333333387,1.168249999999996,3.5,True,1,7,False,ready
reviewer_shortage,specialist_mesh,11,6,0.30147586805555554,0.3220829861111112,0.0,0.0,3.5,True,1,7,False,ready
reviewer_shortage,specialist_mesh,12,6,0.30147586805555554,0.3220829861111112,0.0,0.0,3.5,True,1,7,False,ready
reviewer_shortage,manager_mesh,1,1,2.259542013888889,2.3618177083333323,577.3163333333332,624.1404749999996,67.66666666666667,False,2,7,False,ready
reviewer_shortage,manager_mesh,2,1,2.259542013888889,2.3618177083333323,577.3163333333332,624.1404749999996,67.66666666666667,False,2,7,False,ready
reviewer_shortage,manager_mesh,3,2,1.1297710069444444,1.1809088541666661,86.69381666666668,114.38622499999994,21.5,False,2,7,False,ready
reviewer_shortage,manager_mesh,4,2,1.1297710069444444,1.1809088541666661,86.69381666666668,114.38622499999994,21.5,False,2,7,False,ready
reviewer_shortage,manager_mesh,5,2,1.1297710069444444,1.1809088541666661,86.69381666666668,114.38622499999994,21.5,False,2,7,False,ready
reviewer_shortage,manager_mesh,6,3,0.7531806712962962,0.7872725694444441,13.425083333333342,17.11400000000001,4.833333333333333,False,2,7,False,ready
reviewer_shortage,manager_mesh,7,4,0.5648855034722222,0.5904544270833331,3.6852333333333327,5.412850000000001,4.5,True,2,7,True,ready
reviewer_shortage,manager_mesh,8,4,0.5648855034722222,0.5904544270833331,3.6852333333333327,5.412850000000001,4.5,True,2,7,False,ready
reviewer_shortage,manager_mesh,9,4,0.5648855034722222,0.5904544270833331,3.6852333333333327,5.412850000000001,4.5,True,2,7,False,ready
reviewer_shortage,manager_mesh,10,5,0.4519084027777778,0.47236354166666644,0.5835333333333411,1.6027999999999916,4.333333333333333,True,2,7,False,ready
reviewer_shortage,manager_mesh,11,6,0.3765903356481481,0.39363628472222206,0.0,0.0,4.333333333333333,True,2,7,False,ready
reviewer_shortage,manager_mesh,12,6,0.3765903356481481,0.39363628472222206,0.0,0.0,4.333333333333333,True,2,7,False,ready
reviewer_shortage,tiered_hybrid,1,1,2.0857281249999997,2.1801338541666664,498.82235833333334,543.6105249999999,63.166666666666664,False,2,7,False,ready
reviewer_shortage,tiered_hybrid,2,1,2.0857281249999997,2.1801338541666664,498.82235833333334,543.6105249999999,63.166666666666664,False,2,7,False,ready
reviewer_shortage,tiered_hybrid,3,2,1.0428640624999999,1.0900669270833332,57.49141666666666,83.09537499999989,14.666666666666666,False,2,7,False,ready
reviewer_shortage,tiered_hybrid,4,2,1.0428640624999999,1.0900669270833332,57.49141666666666,83.09537499999989,14.666666666666666,False,2,7,False,ready
reviewer_shortage,tiered_hybrid,5,2,1.0428640624999999,1.0900669270833332,57.49141666666666,83.09537499999989,14.666666666666666,False,2,7,False,ready
reviewer_shortage,tiered_hybrid,6,3,0.6952427083333332,0.7267112847222221,10.278758333333338,13.861587500000002,4.166666666666667,False,2,7,False,ready
reviewer_shortage,tiered_hybrid,7,4,0.5214320312499999,0.5450334635416666,3.140124999999997,4.4480625000000025,3.8333333333333335,True,2,7,True,ready
reviewer_shortage,tiered_hybrid,8,4,0.5214320312499999,0.5450334635416666,3.140124999999997,4.4480625000000025,3.8333333333333335,True,2,7,False,ready
reviewer_shortage,tiered_hybrid,9,4,0.5214320312499999,0.5450334635416666,3.140124999999997,4.4480625000000025,3.8333333333333335,True,2,7,False,ready
reviewer_shortage,tiered_hybrid,10,5,0.417145625,0.43602677083333335,0.5734333333333345,1.433699999999996,3.8333333333333335,True,2,7,False,ready
reviewer_shortage,tiered_hybrid,11,6,0.3476213541666666,0.36335564236111106,0.0,0.0,3.8333333333333335,True,2,7,False,ready
reviewer_shortage,tiered_hybrid,12,6,0.3476213541666666,0.36335564236111106,0.0,0.0,3.8333333333333335,True,2,7,False,ready
reviewer_shortage,governed_hybrid,1,1,2.0857281249999997,2.1801338541666664,499.01685833333335,543.6233874999999,63.166666666666664,False,2,7,False,ready
reviewer_shortage,governed_hybrid,2,1,2.0857281249999997,2.1801338541666664,499.01685833333335,543.6233874999999,63.166666666666664,False,2,7,False,ready
reviewer_shortage,governed_hybrid,3,2,1.0428640624999999,1.0900669270833332,57.57656666666668,83.0865749999999,14.833333333333334,False,2,7,False,ready
reviewer_shortage,governed_hybrid,4,2,1.0428640624999999,1.0900669270833332,57.57656666666668,83.0865749999999,14.833333333333334,False,2,7,False,ready
reviewer_shortage,governed_hybrid,5,2,1.0428640624999999,1.0900669270833332,57.57656666666668,83.0865749999999,14.833333333333334,False,2,7,False,ready
reviewer_shortage,governed_hybrid,6,3,0.6952427083333332,0.7267112847222221,10.125041666666668,13.805562499999995,4.166666666666667,False,2,7,False,ready
reviewer_shortage,governed_hybrid,7,4,0.5214320312499999,0.5450334635416666,3.1484583333333354,4.488437499999998,3.8333333333333335,True,2,7,True,ready
reviewer_shortage,governed_hybrid,8,4,0.5214320312499999,0.5450334635416666,3.1484583333333354,4.488437499999998,3.8333333333333335,True,2,7,False,ready
reviewer_shortage,governed_hybrid,9,4,0.5214320312499999,0.5450334635416666,3.1484583333333354,4.488437499999998,3.8333333333333335,True,2,7,False,ready
reviewer_shortage,governed_hybrid,10,5,0.417145625,0.43602677083333335,0.6464916666666682,1.394887499999998,3.8333333333333335,True,2,7,False,ready
reviewer_shortage,governed_hybrid,11,6,0.3476213541666666,0.36335564236111106,0.0,0.0,3.8333333333333335,True,2,7,False,ready
reviewer_shortage,governed_hybrid,12,6,0.3476213541666666,0.36335564236111106,0.0,0.0,3.8333333333333335,True,2,7,False,ready
